Timestamp,Device_ID,Hostname,IP_Address,Device_Type,Vendor,Model,Location,Rack,Firmware,CPU_Usage,Memory_Usage,Temperature,Uptime,Interface_Errors,Packet_Loss,Bandwidth_Usage,Log_Errors,Syslog_Critical_Count,Latest_Syslog,Latent_Health_State,Failure_Type,Failed,CPU_5step_avg,CPU_Trend,CPU_Spike,Memory_Trend,Temperature_5step_avg,Temperature_Trend,Temperature_Spike,Error_Trend,Error_Spike,PacketLoss_Trend
2026-01-01 09:00:00,DEV-00002,SWI-HYD-002,10.10.236.89,Switch,Arista,7050SX3,Hyderabad DC-1,Rack H08,17.6.4,24.4,26.59,46.68,424.99,7,0.72,15.33,6,0,NORMAL_OPERATIONAL_STATE,100.0,NONE,0,26.826,-0.25,0,1.120000000000001,45.224,2.3900000000000006,0,2.0,0,0.31999999999999995
2026-01-01 10:00:00,DEV-00002,SWI-HYD-002,10.10.236.89,Switch,Arista,7050SX3,Hyderabad DC-1,Rack H08,17.6.4,24.58,26.67,46.47,425.03,7,0.84,17.99,6,0,NORMAL_OPERATIONAL_STATE,100.0,NONE,0,26.3,-2.6300000000000026,0,-0.75,45.666,2.210000000000001,0,2.0,0,0.39999999999999997
2026-01-01 11:00:00,DEV-00002,SWI-HYD-002,10.10.236.89,Switch,Arista,7050SX3,Hyderabad DC-1,Rack H08,17.6.4,24.11,25.09,46.53,425.07,7,0.87,17.43,6,0,NORMAL_OPERATIONAL_STATE,100.0,NONE,0,25.008,-6.460000000000001,0,-0.46000000000000085,45.861999999999995,0.980000000000004,0,2.0,0,0.38
2026-01-01 12:00:00,DEV-00002,SWI-HYD-002,10.10.236.89,Switch,Arista,7050SX3,Hyderabad DC-1,Rack H08,17.6.4,26.76,24.14,44.66,425.11,8,0.83,15.26,6,0,NORMAL_OPERATIONAL_STATE,100.0,NONE,0,24.856,-0.759999999999998,0,-2.169999999999998,45.861999999999995,0.0,0,2.0,0,0.2799999999999999
2026-01-01 13:00:00,DEV-00002,SWI-HYD-002,10.10.236.89,Switch,Arista,7050SX3,Hyderabad DC-1,Rack H08,17.6.4,23.01,25.58,43.13,425.16,9,0.89,17.46,6,0,NORMAL_OPERATIONAL_STATE,100.0,NONE,0,24.572,-1.4199999999999982,0,0.10999999999999943,45.49399999999999,-1.8399999999999963,0,2.0,0,0.35
2026-01-01 14:00:00,DEV-00002,SWI-HYD-002,10.10.236.89,Switch,Arista,7050SX3,Hyderabad DC-1,Rack H08,17.6.4,21.93,24.16,42.45,425.2,9,0.89,21.54,7,0,NORMAL_OPERATIONAL_STATE,100.0,NONE,0,24.078,-2.469999999999999,0,-2.4299999999999997,44.648,-4.229999999999997,0,2.0,0,0.17000000000000004
2026-01-01 15:00:00,DEV-00002,SWI-HYD-002,10.10.236.89,Switch,Arista,7050SX3,Hyderabad DC-1,Rack H08,17.6.4,21.36,23.89,42.37,425.24,11,0.84,22.19,7,0,NORMAL_OPERATIONAL_STATE,100.0,NONE,0,23.434,-3.219999999999999,0,-2.780000000000001,43.828,-4.100000000000001,0,4.0,0,0.0
2026-01-01 16:00:00,DEV-00002,SWI-HYD-002,10.10.236.89,Switch,Arista,7050SX3,Hyderabad DC-1,Rack H08,17.6.4,19.96,22.92,43.52,425.28,13,0.77,19.56,7,0,NORMAL_OPERATIONAL_STATE,100.0,NONE,0,22.604000000000003,-4.149999999999999,0,-2.169999999999998,43.226,-3.009999999999998,0,6.0,0,-0.09999999999999998
2026-01-01 17:00:00,DEV-00002,SWI-HYD-002,10.10.236.89,Switch,Arista,7050SX3,Hyderabad DC-1,Rack H08,17.6.4,19.49,23.38,42.69,425.32,13,0.69,16.93,7,0,NORMAL_OPERATIONAL_STATE,100.0,NONE,0,21.15,-7.270000000000003,0,-0.7600000000000016,42.83200000000001,-1.9699999999999989,0,5.0,0,-0.14
2026-01-01 18:00:00,DEV-00002,SWI-HYD-002,10.10.236.89,Switch,Arista,7050SX3,Hyderabad DC-1,Rack H08,17.6.4,18.84,21.72,44.07,425.36,13,0.54,16.56,7,0,NORMAL_OPERATIONAL_STATE,100.0,NONE,0,20.316,-4.170000000000002,0,-3.8599999999999994,43.02,0.9399999999999977,0,4.0,0,-0.35
2026-01-01 19:00:00,DEV-00002,SWI-HYD-002,10.10.236.89,Switch,Arista,7050SX3,Hyderabad DC-1,Rack H08,17.6.4,20.14,21.86,44.9,425.41,13,0.68,15.22,7,0,NORMAL_OPERATIONAL_STATE,100.0,NONE,0,19.958000000000002,-1.7899999999999991,0,-2.3000000000000007,43.510000000000005,2.4499999999999957,0,4.0,0,-0.20999999999999996
2026-01-01 00:00:00,DEV-00003,ROU-MUM-003,10.10.14.242,Router,Cisco,ISR-4331,Mumbai Edge,Rack E03,17.9.2a,15.72,40.12,34.37,250.69,0,0.37,17.23,1,0,%SYS-5-CONFIG_I: Configured from console by admin,100.0,NONE,0,15.72,0.0,0,0.0,34.37,0.0,0,0.0,0,0.0
2026-01-01 01:00:00,DEV-00003,ROU-MUM-003,10.10.14.242,Router,Cisco,ISR-4331,Mumbai Edge,Rack E03,17.9.2a,19.54,40.29,35.02,250.73,1,0.23,15.32,1,0,NORMAL_OPERATIONAL_STATE,100.0,NONE,0,17.63,0.0,0,0.0,34.695,0.0,0,0.0,0,0.0
2026-01-01 02:00:00,DEV-00003,ROU-MUM-003,10.10.14.242,Router,Cisco,ISR-4331,Mumbai Edge,Rack E03,17.9.2a,17.84,39.35,35.29,250.77,2,0.2,5.0,2,0,NORMAL_OPERATIONAL_STATE,100.0,NONE,0,17.7,0.0,0,0.0,34.89333333333334,0.0,0,0.0,0,0.0
2026-01-01 03:00:00,DEV-00003,ROU-MUM-003,10.10.14.242,Router,Cisco,ISR-4331,Mumbai Edge,Rack E03,17.9.2a,17.3,38.79,37.32,250.81,2,0.26,8.64,2,0,NORMAL_OPERATIONAL_STATE,100.0,NONE,0,17.6,0.0,0,0.0,35.5,0.0,0,0.0,0,0.0
2026-01-01 04:00:00,DEV-00003,ROU-MUM-003,10.10.14.242,Router,Cisco,ISR-4331,Mumbai Edge,Rack E03,17.9.2a,17.77,39.59,37.36,250.85,3,0.28,9.39,2,0,NORMAL_OPERATIONAL_STATE,100.0,NONE,0,17.634,0.0,0,0.0,35.872,0.0,0,0.0,0,0.0
2026-01-01 05:00:00,DEV-00003,ROU-MUM-003,10.10.14.242,Router,Cisco,ISR-4331,Mumbai Edge,Rack E03,17.9.2a,16.86,40.46,37.28,250.89,3,0.47,10.07,2,0,NORMAL_OPERATIONAL_STATE,100.0,NONE,0,17.862000000000002,1.1399999999999988,0,0.3400000000000034,36.45399999999999,2.9100000000000037,0,3.0,0,0.09999999999999998
2026-01-01 06:00:00,DEV-00003,ROU-MUM-003,10.10.14.242,Router,Cisco,ISR-4331,Mumbai Edge,Rack E03,17.9.2a,19.28,40.32,37.38,250.94,3,0.42,11.2,2,0,NORMAL_OPERATIONAL_STATE,100.0,NONE,0,17.810000000000002,-0.259999999999998,0,0.030000000000001137,36.926,2.3599999999999994,0,2.0,0,0.18999999999999997
2026-01-01 07:00:00,DEV-00003,ROU-MUM-003,10.10.14.242,Router,Cisco,ISR-4331,Mumbai Edge,Rack E03,17.9.2a,16.54,38.15,39.01,250.98,3,0.58,8.76,2,0,NORMAL_OPERATIONAL_STATE,100.0,NONE,0,17.55,-1.3000000000000007,0,-1.2000000000000028,37.67,3.719999999999999,0,1.0,0,0.37999999999999995
2026-01-01 08:00:00,DEV-00003,ROU-MUM-003,10.10.14.242,Router,Cisco,ISR-4331,Mumbai Edge,Rack E03,17.9.2a,15.04,39.82,39.04,251.02,4,0.69,10.61,2,0,NORMAL_OPERATIONAL_STATE,100.0,NONE,0,17.098,-2.2600000000000016,0,1.0300000000000011,38.013999999999996,1.7199999999999989,0,2.0,0,0.42999999999999994
2026-01-01 09:00:00,DEV-00003,ROU-MUM-003,10.10.14.242,Router,Cisco,ISR-4331,Mumbai Edge,Rack E03,17.9.2a,13.98,39.58,38.98,251.06,4,0.48,12.15,3,0,NORMAL_OPERATIONAL_STATE,100.0,NONE,0,16.339999999999996,-3.789999999999999,0,-0.010000000000005116,38.338,1.6199999999999974,0,1.0,0,0.19999999999999996
2026-01-01 10:00:00,DEV-00003,ROU-MUM-003,10.10.14.242,Router,Cisco,ISR-4331,Mumbai Edge,Rack E03,17.9.2a,11.54,38.42,38.95,251.1,5,0.39,11.01,3,0,NORMAL_OPERATIONAL_STATE,100.0,NONE,0,15.276,-5.32,0,-2.039999999999999,38.672000000000004,1.6700000000000017,0,2.0,0,-0.07999999999999996
2026-01-01 11:00:00,DEV-00003,ROU-MUM-003,10.10.14.242,Router,Cisco,ISR-4331,Mumbai Edge,Rack E03,17.9.2a,9.42,38.6,38.98,251.14,5,0.39,11.18,3,0,NORMAL_OPERATIONAL_STATE,100.0,NONE,0,13.303999999999998,-9.860000000000001,0,-1.7199999999999989,38.992,1.5999999999999943,0,2.0,0,-0.02999999999999997
2026-01-01 12:00:00,DEV-00003,ROU-MUM-003,10.10.14.242,Router,Cisco,ISR-4331,Mumbai Edge,Rack E03,17.9.2a,12.98,38.85,39.3,251.19,7,0.31,10.11,3,0,NORMAL_OPERATIONAL_STATE,100.0,NONE,0,12.592,-3.5599999999999987,0,0.7000000000000028,39.05,0.28999999999999915,0,4.0,0,-0.26999999999999996
2026-01-01 13:00:00,DEV-00003,ROU-MUM-003,10.10.14.242,Router,Cisco,ISR-4331,Mumbai Edge,Rack E03,17.9.2a,14.78,39.14,38.91,251.23,7,0.43,10.78,3,0,NORMAL_OPERATIONAL_STATE,100.0,NONE,0,12.540000000000001,-0.2599999999999998,0,-0.6799999999999997,39.024,-0.13000000000000256,0,3.0,0,-0.25999999999999995
2026-01-01 14:00:00,DEV-00003,ROU-MUM-003,10.10.14.242,Router,Cisco,ISR-4331,Mumbai Edge,Rack E03,17.9.2a,11.66,39.35,38.63,251.27,7,0.22,9.89,3,0,NORMAL_OPERATIONAL_STATE,100.0,NONE,0,12.075999999999999,-2.3200000000000003,0,-0.22999999999999687,38.95399999999999,-0.3499999999999943,0,3.0,0,-0.26
2026-01-01 15:00:00,DEV-00003,ROU-MUM-003,10.10.14.242,Router,Cisco,ISR-4331,Mumbai Edge,Rack E03,17.9.2a,16.01,39.75,39.95,251.31,7,0.02,13.09,3,0,NORMAL_OPERATIONAL_STATE,100.0,NONE,0,12.969999999999999,4.470000000000002,0,1.3299999999999983,39.153999999999996,1.0,0,2.0,0,-0.37
2026-01-01 16:00:00,DEV-00003,ROU-MUM-003,10.10.14.242,Router,Cisco,ISR-4331,Mumbai Edge,Rack E03,17.9.2a,16.46,40.59,39.94,251.35,7,0.0,11.24,3,0,NORMAL_OPERATIONAL_STATE,100.0,NONE,0,14.378,7.040000000000001,0,1.990000000000002,39.346000000000004,0.9600000000000009,0,2.0,0,-0.39
2026-01-01 17:00:00,DEV-00003,ROU-MUM-003,10.10.14.242,Router,Cisco,ISR-4331,Mumbai Edge,Rack E03,17.9.2a,13.94,41.39,40.06,251.39,7,0.0,12.59,3,0,NORMAL_OPERATIONAL_STATE,100.0,NONE,0,14.570000000000002,0.9599999999999991,0,2.539999999999999,39.498000000000005,0.7600000000000051,0,0.0,0,-0.31
2026-01-01 18:00:00,DEV-00003,ROU-MUM-003,10.10.14.242,Router,Cisco,ISR-4331,Mumbai Edge,Rack E03,17.9.2a,15.07,42.22,38.66,251.44,8,0.26,14.51,3,0,NORMAL_OPERATIONAL_STATE,100.0,NONE,0,14.628,0.2900000000000009,0,3.0799999999999983,39.448,-0.25,0,1.0,0,-0.16999999999999998
2026-01-01 19:00:00,DEV-00003,ROU-MUM-003,10.10.14.242,Router,Cisco,ISR-4331,Mumbai Edge,Rack E03,17.9.2a,13.44,43.21,39.27,251.48,8,0.34,14.54,3,0,NORMAL_OPERATIONAL_STATE,100.0,NONE,0,14.984,1.7799999999999994,0,3.8599999999999994,39.576,0.6400000000000006,0,1.0,0,0.12000000000000002
2026-01-01 00:00:00,DEV-00004,SWI-CHE-004,10.10.4.54,Switch,Arista,7050SX3,Chennai DC-1,Rack B04,17.6.4,27.04,45.03,42.18,776.01,2,0.0,18.46,0,0,%SYS-5-CONFIG_I: Configured from console by admin,100.0,NONE,0,27.04,0.0,0,0.0,42.18,0.0,0,0.0,0,0.0
2026-01-01 01:00:00,DEV-00004,SWI-CHE-004,10.10.4.54,Switch,Arista,7050SX3,Chennai DC-1,Rack B04,17.6.4,25.01,44.96,41.36,776.06,2,0.0,18.94,1,0,NORMAL_OPERATIONAL_STATE,100.0,NONE,0,26.025,0.0,0,0.0,41.769999999999996,0.0,0,0.0,0,0.0
2026-01-01 02:00:00,DEV-00004,SWI-CHE-004,10.10.4.54,Switch,Arista,7050SX3,Chennai DC-1,Rack B04,17.6.4,26.38,44.82,41.89,776.1,3,0.0,20.68,1,0,NORMAL_OPERATIONAL_STATE,100.0,NONE,0,26.143333333333334,0.0,0,0.0,41.81,0.0,0,0.0,0,0.0
2026-01-01 03:00:00,DEV-00004,SWI-CHE-004,10.10.4.54,Switch,Arista,7050SX3,Chennai DC-1,Rack B04,17.6.4,27.37,45.34,42.27,776.14,3,0.07,16.81,2,0,NORMAL_OPERATIONAL_STATE,100.0,NONE,0,26.45,0.0,0,0.0,41.925,0.0,0,0.0,0,0.0
2026-01-01 04:00:00,DEV-00004,SWI-CHE-004,10.10.4.54,Switch,Arista,7050SX3,Chennai DC-1,Rack B04,17.6.4,30.79,46.16,43.69,776.18,4,0.03,9.83,2,0,NORMAL_OPERATIONAL_STATE,100.0,NONE,0,27.318,0.0,0,0.0,42.278,0.0,0,0.0,0,0.0
2026-01-01 05:00:00,DEV-00004,SWI-CHE-004,10.10.4.54,Switch,Arista,7050SX3,Chennai DC-1,Rack B04,17.6.4,33.81,44.95,42.4,776.22,4,0.0,14.13,2,0,NORMAL_OPERATIONAL_STATE,100.0,NONE,0,28.672000000000004,6.770000000000003,0,-0.0799999999999983,42.321999999999996,0.21999999999999886,0,2.0,0,0.0
2026-01-01 06:00:00,DEV-00004,SWI-CHE-004,10.10.4.54,Switch,Arista,7050SX3,Chennai DC-1,Rack B04,17.6.4,35.64,46.04,43.76,776.26,4,0.0,17.04,2,0,NORMAL_OPERATIONAL_STATE,100.0,NONE,0,30.798000000000002,10.629999999999999,0,1.0799999999999983,42.802,2.3999999999999986,0,2.0,0,0.0
2026-01-01 07:00:00,DEV-00004,SWI-CHE-004,10.10.4.54,Switch,Arista,7050SX3,Chennai DC-1,Rack B04,17.6.4,37.08,46.7,43.03,776.31,4,0.0,17.82,2,0,NORMAL_OPERATIONAL_STATE,100.0,NONE,0,32.938,10.7,0,1.8800000000000026,43.029999999999994,1.1400000000000006,0,1.0,0,0.0
2026-01-01 08:00:00,DEV-00004,SWI-CHE-004,10.10.4.54,Switch,Arista,7050SX3,Chennai DC-1,Rack B04,17.6.4,35.52,44.5,43.07,776.35,4,0.25,10.1,2,0,NORMAL_OPERATIONAL_STATE,100.0,NONE,0,34.568,8.150000000000002,0,-0.8400000000000034,43.190000000000005,0.7999999999999972,0,1.0,0,0.18
2026-01-01 09:00:00,DEV-00004,SWI-CHE-004,10.10.4.54,Switch,Arista,7050SX3,Chennai DC-1,Rack B04,17.6.4,34.75,44.53,42.96,776.39,4,0.32,14.8,3,0,NORMAL_OPERATIONAL_STATE,100.0,NONE,0,35.36,3.960000000000001,0,-1.6299999999999955,43.044,-0.7299999999999969,0,0.0,0,0.29000000000000004
2026-01-01 10:00:00,DEV-00004,SWI-CHE-004,10.10.4.54,Switch,Arista,7050SX3,Chennai DC-1,Rack B04,17.6.4,32.39,43.85,41.62,776.43,5,0.26,17.4,3,0,NORMAL_OPERATIONAL_STATE,100.0,NONE,0,35.07600000000001,-1.4200000000000017,0,-1.1000000000000014,42.888,-0.7800000000000011,0,1.0,0,0.26
2026-01-01 11:00:00,DEV-00004,SWI-CHE-004,10.10.4.54,Switch,Arista,7050SX3,Chennai DC-1,Rack B04,17.6.4,30.52,45.05,42.16,776.47,5,0.2,15.91,3,0,NORMAL_OPERATIONAL_STATE,100.0,NONE,0,34.052,-5.120000000000001,0,-0.990000000000002,42.568,-1.6000000000000014,0,1.0,0,0.2
2026-01-01 12:00:00,DEV-00004,SWI-CHE-004,10.10.4.54,Switch,Arista,7050SX3,Chennai DC-1,Rack B04,17.6.4,29.57,46.0,41.32,776.51,6,0.13,13.52,3,0,NORMAL_OPERATIONAL_STATE,100.0,NONE,0,32.550000000000004,-7.509999999999998,0,-0.7000000000000028,42.226,-1.7100000000000009,0,2.0,0,0.13
